"subject.id" "subject.type" "activity"
"5000" 16 "train" "LAYING"
"5001" 16 "train" "LAYING"
"5002" 16 "train" "LAYING"
"5003" 16 "train" "LAYING"
"5004" 16 "train" "LAYING"
"5005" 16 "train" "LAYING"
"5006" 16 "train" "LAYING"
"5007" 16 "train" "LAYING"
"5008" 16 "train" "LAYING"
"5009" 16 "train" "LAYING"
"5010" 16 "train" "LAYING"
"5011" 16 "train" "LAYING"
"5012" 16 "train" "LAYING"
"5013" 16 "train" "LAYING"
"5014" 16 "train" "WALKING"
"5015" 16 "train" "WALKING"
"5016" 16 "train" "WALKING"
"5017" 16 "train" "WALKING"
"5018" 16 "train" "WALKING"
"5019" 16 "train" "WALKING"
"5020" 16 "train" "WALKING"
"5021" 16 "train" "WALKING"
"5022" 16 "train" "WALKING"
"5023" 16 "train" "WALKING"
"5024" 16 "train" "WALKING"
"5025" 16 "train" "WALKING"
"5026" 16 "train" "WALKING"
"5027" 16 "train" "WALKING"
"5028" 16 "train" "WALKING"
"5029" 16 "train" "WALKING"
"5030" 16 "train" "WALKING"
"5031" 16 "train" "WALKING"
"5032" 16 "train" "WALKING"
"5033" 16 "train" "WALKING"
"5034" 16 "train" "WALKING"
"5035" 16 "train" "WALKING"
"5036" 16 "train" "WALKING"
"5037" 16 "train" "WALKING"
"5038" 16 "train" "WALKING"
"5039" 16 "train" "WALKING_DOWNSTAIRS"
"5040" 16 "train" "WALKING_DOWNSTAIRS"
"5041" 16 "train" "WALKING_DOWNSTAIRS"
"5042" 16 "train" "WALKING_DOWNSTAIRS"
"5043" 16 "train" "WALKING_DOWNSTAIRS"
"5044" 16 "train" "WALKING_DOWNSTAIRS"
"5045" 16 "train" "WALKING_DOWNSTAIRS"
"5046" 16 "train" "WALKING_DOWNSTAIRS"
"5047" 16 "train" "WALKING_DOWNSTAIRS"
"5048" 16 "train" "WALKING_DOWNSTAIRS"
"5049" 16 "train" "WALKING_DOWNSTAIRS"
"5050" 16 "train" "WALKING_DOWNSTAIRS"
"5051" 16 "train" "WALKING_DOWNSTAIRS"
"5052" 16 "train" "WALKING_DOWNSTAIRS"
"5053" 16 "train" "WALKING_DOWNSTAIRS"
"5054" 16 "train" "WALKING_DOWNSTAIRS"
"5055" 16 "train" "WALKING_DOWNSTAIRS"
"5056" 16 "train" "WALKING_DOWNSTAIRS"
"5057" 16 "train" "WALKING_DOWNSTAIRS"
"5058" 16 "train" "WALKING_DOWNSTAIRS"
"5059" 16 "train" "WALKING_DOWNSTAIRS"
"5060" 16 "train" "WALKING_DOWNSTAIRS"
"5061" 16 "train" "WALKING_DOWNSTAIRS"
"5062" 16 "train" "WALKING_UPSTAIRS"
"5063" 16 "train" "WALKING_UPSTAIRS"
"5064" 16 "train" "WALKING_UPSTAIRS"
"5065" 16 "train" "WALKING_UPSTAIRS"
"5066" 16 "train" "WALKING_UPSTAIRS"
"5067" 16 "train" "WALKING_UPSTAIRS"
"5068" 16 "train" "WALKING_UPSTAIRS"
"5069" 16 "train" "WALKING_UPSTAIRS"
"5070" 16 "train" "WALKING_UPSTAIRS"
"5071" 16 "train" "WALKING_UPSTAIRS"
"5072" 16 "train" "WALKING_UPSTAIRS"
"5073" 16 "train" "WALKING_UPSTAIRS"
"5074" 16 "train" "WALKING_UPSTAIRS"
"5075" 16 "train" "WALKING_UPSTAIRS"
"5076" 16 "train" "WALKING_UPSTAIRS"
"5077" 16 "train" "WALKING_UPSTAIRS"
"5078" 16 "train" "WALKING_UPSTAIRS"
"5079" 16 "train" "WALKING_UPSTAIRS"
"5080" 16 "train" "WALKING_UPSTAIRS"
"5081" 16 "train" "WALKING_UPSTAIRS"
"5082" 16 "train" "WALKING_UPSTAIRS"
"5083" 16 "train" "WALKING_UPSTAIRS"
"5084" 16 "train" "WALKING_UPSTAIRS"
"5085" 16 "train" "WALKING_UPSTAIRS"
"5086" 17 "train" "STANDING"
"5087" 17 "train" "STANDING"
"5088" 17 "train" "STANDING"
"5089" 17 "train" "STANDING"
"5090" 17 "train" "STANDING"
"5091" 17 "train" "STANDING"
"5092" 17 "train" "STANDING"
"5093" 17 "train" "STANDING"
"5094" 17 "train" "STANDING"
"5095" 17 "train" "STANDING"
"5096" 17 "train" "STANDING"
"5097" 17 "train" "STANDING"
"5098" 17 "train" "STANDING"
"5099" 17 "train" "STANDING"
"5100" 17 "train" "STANDING"
"5101" 17 "train" "STANDING"
"5102" 17 "train" "STANDING"
"5103" 17 "train" "STANDING"
"5104" 17 "train" "STANDING"
"5105" 17 "train" "STANDING"
"5106" 17 "train" "STANDING"
"5107" 17 "train" "STANDING"
"5108" 17 "train" "STANDING"
"5109" 17 "train" "STANDING"
"5110" 17 "train" "STANDING"
"5111" 17 "train" "STANDING"
"5112" 17 "train" "STANDING"
"5113" 17 "train" "STANDING"
"5114" 17 "train" "STANDING"
"5115" 17 "train" "STANDING"
"5116" 17 "train" "STANDING"
"5117" 17 "train" "STANDING"
"5118" 17 "train" "STANDING"
"5119" 17 "train" "STANDING"
"5120" 17 "train" "STANDING"
"5121" 17 "train" "STANDING"
"5122" 17 "train" "STANDING"
"5123" 17 "train" "STANDING"
"5124" 17 "train" "STANDING"
"5125" 17 "train" "STANDING"
"5126" 17 "train" "STANDING"
"5127" 17 "train" "STANDING"
"5128" 17 "train" "STANDING"
"5129" 17 "train" "SITTING"
"5130" 17 "train" "SITTING"
"5131" 17 "train" "SITTING"
"5132" 17 "train" "SITTING"
"5133" 17 "train" "SITTING"
"5134" 17 "train" "SITTING"
"5135" 17 "train" "SITTING"
"5136" 17 "train" "SITTING"
"5137" 17 "train" "SITTING"
"5138" 17 "train" "SITTING"
"5139" 17 "train" "SITTING"
"5140" 17 "train" "SITTING"
"5141" 17 "train" "SITTING"
"5142" 17 "train" "SITTING"
"5143" 17 "train" "SITTING"
"5144" 17 "train" "SITTING"
"5145" 17 "train" "SITTING"
"5146" 17 "train" "SITTING"
"5147" 17 "train" "SITTING"
"5148" 17 "train" "SITTING"
"5149" 17 "train" "SITTING"
"5150" 17 "train" "SITTING"
"5151" 17 "train" "SITTING"
"5152" 17 "train" "SITTING"
"5153" 17 "train" "SITTING"
"5154" 17 "train" "SITTING"
"5155" 17 "train" "SITTING"
"5156" 17 "train" "SITTING"
"5157" 17 "train" "SITTING"
"5158" 17 "train" "SITTING"
"5159" 17 "train" "SITTING"
"5160" 17 "train" "SITTING"
"5161" 17 "train" "SITTING"
"5162" 17 "train" "LAYING"
"5163" 17 "train" "LAYING"
"5164" 17 "train" "LAYING"
"5165" 17 "train" "LAYING"
"5166" 17 "train" "LAYING"
"5167" 17 "train" "LAYING"
"5168" 17 "train" "LAYING"
"5169" 17 "train" "LAYING"
"5170" 17 "train" "LAYING"
"5171" 17 "train" "LAYING"
"5172" 17 "train" "LAYING"
"5173" 17 "train" "LAYING"
"5174" 17 "train" "LAYING"
"5175" 17 "train" "LAYING"
"5176" 17 "train" "LAYING"
"5177" 17 "train" "LAYING"
"5178" 17 "train" "LAYING"
"5179" 17 "train" "LAYING"
"5180" 17 "train" "LAYING"
"5181" 17 "train" "LAYING"
"5182" 17 "train" "LAYING"
"5183" 17 "train" "LAYING"
"5184" 17 "train" "LAYING"
"5185" 17 "train" "LAYING"
"5186" 17 "train" "LAYING"
"5187" 17 "train" "LAYING"
"5188" 17 "train" "LAYING"
"5189" 17 "train" "LAYING"
"5190" 17 "train" "LAYING"
"5191" 17 "train" "LAYING"
"5192" 17 "train" "LAYING"
"5193" 17 "train" "LAYING"
"5194" 17 "train" "LAYING"
"5195" 17 "train" "LAYING"
"5196" 17 "train" "LAYING"
"5197" 17 "train" "WALKING"
"5198" 17 "train" "WALKING"
"5199" 17 "train" "WALKING"
"5200" 17 "train" "WALKING"
"5201" 17 "train" "WALKING"
"5202" 17 "train" "WALKING"
"5203" 17 "train" "WALKING"
"5204" 17 "train" "WALKING"
"5205" 17 "train" "WALKING"
"5206" 17 "train" "WALKING"
"5207" 17 "train" "WALKING"
"5208" 17 "train" "WALKING"
"5209" 17 "train" "WALKING"
"5210" 17 "train" "WALKING"
"5211" 17 "train" "WALKING"
"5212" 17 "train" "WALKING"
"5213" 17 "train" "WALKING"
"5214" 17 "train" "WALKING"
"5215" 17 "train" "WALKING"
"5216" 17 "train" "WALKING"
"5217" 17 "train" "WALKING"
"5218" 17 "train" "WALKING"
"5219" 17 "train" "WALKING"
"5220" 17 "train" "WALKING"
"5221" 17 "train" "WALKING"
"5222" 17 "train" "WALKING"
"5223" 17 "train" "WALKING"
"5224" 17 "train" "WALKING"
"5225" 17 "train" "WALKING"
"5226" 17 "train" "WALKING"
"5227" 17 "train" "WALKING"
"5228" 17 "train" "WALKING"
"5229" 17 "train" "WALKING_DOWNSTAIRS"
"5230" 17 "train" "WALKING_DOWNSTAIRS"
"5231" 17 "train" "WALKING_DOWNSTAIRS"
"5232" 17 "train" "WALKING_DOWNSTAIRS"
"5233" 17 "train" "WALKING_DOWNSTAIRS"
"5234" 17 "train" "WALKING_DOWNSTAIRS"
"5235" 17 "train" "WALKING_DOWNSTAIRS"
"5236" 17 "train" "WALKING_DOWNSTAIRS"
"5237" 17 "train" "WALKING_UPSTAIRS"
"5238" 17 "train" "WALKING_UPSTAIRS"
"5239" 17 "train" "WALKING_UPSTAIRS"
"5240" 17 "train" "WALKING_UPSTAIRS"
"5241" 17 "train" "WALKING_UPSTAIRS"
"5242" 17 "train" "WALKING_UPSTAIRS"
"5243" 17 "train" "WALKING_UPSTAIRS"
"5244" 17 "train" "WALKING_UPSTAIRS"
"5245" 17 "train" "WALKING_DOWNSTAIRS"
"5246" 17 "train" "WALKING_DOWNSTAIRS"
"5247" 17 "train" "WALKING_DOWNSTAIRS"
"5248" 17 "train" "WALKING_DOWNSTAIRS"
"5249" 17 "train" "WALKING_DOWNSTAIRS"
"5250" 17 "train" "WALKING_DOWNSTAIRS"
"5251" 17 "train" "WALKING_DOWNSTAIRS"
"5252" 17 "train" "WALKING_DOWNSTAIRS"
"5253" 17 "train" "WALKING_UPSTAIRS"
"5254" 17 "train" "WALKING_UPSTAIRS"
"5255" 17 "train" "WALKING_UPSTAIRS"
"5256" 17 "train" "WALKING_UPSTAIRS"
"5257" 17 "train" "WALKING_UPSTAIRS"
"5258" 17 "train" "WALKING_UPSTAIRS"
"5259" 17 "train" "WALKING_UPSTAIRS"
"5260" 17 "train" "WALKING_UPSTAIRS"
"5261" 17 "train" "WALKING_DOWNSTAIRS"
"5262" 17 "train" "WALKING_DOWNSTAIRS"
"5263" 17 "train" "WALKING_DOWNSTAIRS"
"5264" 17 "train" "WALKING_DOWNSTAIRS"
"5265" 17 "train" "WALKING_DOWNSTAIRS"
"5266" 17 "train" "WALKING_DOWNSTAIRS"
"5267" 17 "train" "WALKING_DOWNSTAIRS"
"5268" 17 "train" "WALKING_UPSTAIRS"
"5269" 17 "train" "WALKING_UPSTAIRS"
"5270" 17 "train" "WALKING_UPSTAIRS"
"5271" 17 "train" "WALKING_UPSTAIRS"
"5272" 17 "train" "WALKING_UPSTAIRS"
"5273" 17 "train" "WALKING_UPSTAIRS"
"5274" 17 "train" "WALKING_UPSTAIRS"
"5275" 17 "train" "WALKING_UPSTAIRS"
"5276" 17 "train" "STANDING"
"5277" 17 "train" "STANDING"
"5278" 17 "train" "STANDING"
"5279" 17 "train" "STANDING"
"5280" 17 "train" "STANDING"
"5281" 17 "train" "STANDING"
"5282" 17 "train" "STANDING"
"5283" 17 "train" "STANDING"
"5284" 17 "train" "STANDING"
"5285" 17 "train" "STANDING"
"5286" 17 "train" "STANDING"
"5287" 17 "train" "STANDING"
"5288" 17 "train" "STANDING"
"5289" 17 "train" "STANDING"
"5290" 17 "train" "STANDING"
"5291" 17 "train" "STANDING"
"5292" 17 "train" "STANDING"
"5293" 17 "train" "STANDING"
"5294" 17 "train" "STANDING"
"5295" 17 "train" "STANDING"
"5296" 17 "train" "STANDING"
"5297" 17 "train" "STANDING"
"5298" 17 "train" "STANDING"
"5299" 17 "train" "STANDING"
"5300" 17 "train" "STANDING"
"5301" 17 "train" "STANDING"
"5302" 17 "train" "STANDING"
"5303" 17 "train" "STANDING"
"5304" 17 "train" "STANDING"
"5305" 17 "train" "STANDING"
"5306" 17 "train" "STANDING"
"5307" 17 "train" "STANDING"
"5308" 17 "train" "STANDING"
"5309" 17 "train" "STANDING"
"5310" 17 "train" "STANDING"
"5311" 17 "train" "SITTING"
"5312" 17 "train" "SITTING"
"5313" 17 "train" "SITTING"
"5314" 17 "train" "SITTING"
"5315" 17 "train" "SITTING"
"5316" 17 "train" "SITTING"
"5317" 17 "train" "SITTING"
"5318" 17 "train" "SITTING"
"5319" 17 "train" "SITTING"
"5320" 17 "train" "SITTING"
"5321" 17 "train" "SITTING"
"5322" 17 "train" "SITTING"
"5323" 17 "train" "SITTING"
"5324" 17 "train" "SITTING"
"5325" 17 "train" "SITTING"
"5326" 17 "train" "SITTING"
"5327" 17 "train" "SITTING"
"5328" 17 "train" "SITTING"
"5329" 17 "train" "SITTING"
"5330" 17 "train" "SITTING"
"5331" 17 "train" "SITTING"
"5332" 17 "train" "SITTING"
"5333" 17 "train" "SITTING"
"5334" 17 "train" "SITTING"
"5335" 17 "train" "SITTING"
"5336" 17 "train" "SITTING"
"5337" 17 "train" "SITTING"
"5338" 17 "train" "SITTING"
"5339" 17 "train" "SITTING"
"5340" 17 "train" "SITTING"
"5341" 17 "train" "SITTING"
"5342" 17 "train" "LAYING"
"5343" 17 "train" "LAYING"
"5344" 17 "train" "LAYING"
"5345" 17 "train" "LAYING"
"5346" 17 "train" "LAYING"
"5347" 17 "train" "LAYING"
"5348" 17 "train" "LAYING"
"5349" 17 "train" "LAYING"
"5350" 17 "train" "LAYING"
"5351" 17 "train" "LAYING"
"5352" 17 "train" "LAYING"
"5353" 17 "train" "LAYING"
"5354" 17 "train" "LAYING"
"5355" 17 "train" "LAYING"
"5356" 17 "train" "LAYING"
"5357" 17 "train" "LAYING"
"5358" 17 "train" "LAYING"
"5359" 17 "train" "LAYING"
"5360" 17 "train" "LAYING"
"5361" 17 "train" "LAYING"
"5362" 17 "train" "LAYING"
"5363" 17 "train" "LAYING"
"5364" 17 "train" "LAYING"
"5365" 17 "train" "LAYING"
"5366" 17 "train" "LAYING"
"5367" 17 "train" "LAYING"
"5368" 17 "train" "LAYING"
"5369" 17 "train" "LAYING"
"5370" 17 "train" "LAYING"
"5371" 17 "train" "LAYING"
"5372" 17 "train" "LAYING"
"5373" 17 "train" "LAYING"
"5374" 17 "train" "LAYING"
"5375" 17 "train" "LAYING"
"5376" 17 "train" "LAYING"
"5377" 17 "train" "LAYING"
"5378" 17 "train" "WALKING"
"5379" 17 "train" "WALKING"
"5380" 17 "train" "WALKING"
"5381" 17 "train" "WALKING"
"5382" 17 "train" "WALKING"
"5383" 17 "train" "WALKING"
"5384" 17 "train" "WALKING"
"5385" 17 "train" "WALKING"
"5386" 17 "train" "WALKING"
"5387" 17 "train" "WALKING"
"5388" 17 "train" "WALKING"
"5389" 17 "train" "WALKING"
"5390" 17 "train" "WALKING"
"5391" 17 "train" "WALKING"
"5392" 17 "train" "WALKING"
"5393" 17 "train" "WALKING"
"5394" 17 "train" "WALKING"
"5395" 17 "train" "WALKING"
"5396" 17 "train" "WALKING"
"5397" 17 "train" "WALKING"
"5398" 17 "train" "WALKING"
"5399" 17 "train" "WALKING"
"5400" 17 "train" "WALKING"
"5401" 17 "train" "WALKING"
"5402" 17 "train" "WALKING"
"5403" 17 "train" "WALKING"
"5404" 17 "train" "WALKING"
"5405" 17 "train" "WALKING"
"5406" 17 "train" "WALKING"
"5407" 17 "train" "WALKING_DOWNSTAIRS"
"5408" 17 "train" "WALKING_DOWNSTAIRS"
"5409" 17 "train" "WALKING_DOWNSTAIRS"
"5410" 17 "train" "WALKING_DOWNSTAIRS"
"5411" 17 "train" "WALKING_DOWNSTAIRS"
"5412" 17 "train" "WALKING_DOWNSTAIRS"
"5413" 17 "train" "WALKING_DOWNSTAIRS"
"5414" 17 "train" "WALKING_DOWNSTAIRS"
"5415" 17 "train" "WALKING_DOWNSTAIRS"
"5416" 17 "train" "WALKING_DOWNSTAIRS"
"5417" 17 "train" "WALKING_DOWNSTAIRS"
"5418" 17 "train" "WALKING_DOWNSTAIRS"
"5419" 17 "train" "WALKING_DOWNSTAIRS"
"5420" 17 "train" "WALKING_DOWNSTAIRS"
"5421" 17 "train" "WALKING_DOWNSTAIRS"
"5422" 17 "train" "WALKING_UPSTAIRS"
"5423" 17 "train" "WALKING_UPSTAIRS"
"5424" 17 "train" "WALKING_UPSTAIRS"
"5425" 17 "train" "WALKING_UPSTAIRS"
"5426" 17 "train" "WALKING_UPSTAIRS"
"5427" 17 "train" "WALKING_UPSTAIRS"
"5428" 17 "train" "WALKING_UPSTAIRS"
"5429" 17 "train" "WALKING_UPSTAIRS"
"5430" 17 "train" "WALKING_UPSTAIRS"
"5431" 17 "train" "WALKING_UPSTAIRS"
"5432" 17 "train" "WALKING_UPSTAIRS"
"5433" 17 "train" "WALKING_UPSTAIRS"
"5434" 17 "train" "WALKING_UPSTAIRS"
"5435" 17 "train" "WALKING_UPSTAIRS"
"5436" 17 "train" "WALKING_UPSTAIRS"
"5437" 17 "train" "WALKING_UPSTAIRS"
"5438" 17 "train" "WALKING_UPSTAIRS"
"5439" 17 "train" "WALKING_UPSTAIRS"
"5440" 17 "train" "WALKING_UPSTAIRS"
"5441" 17 "train" "WALKING_UPSTAIRS"
"5442" 17 "train" "WALKING_UPSTAIRS"
"5443" 17 "train" "WALKING_UPSTAIRS"
"5444" 17 "train" "WALKING_UPSTAIRS"
"5445" 17 "train" "WALKING_UPSTAIRS"
"5446" 17 "train" "WALKING_DOWNSTAIRS"
"5447" 17 "train" "WALKING_DOWNSTAIRS"
"5448" 17 "train" "WALKING_DOWNSTAIRS"
"5449" 17 "train" "WALKING_DOWNSTAIRS"
"5450" 17 "train" "WALKING_DOWNSTAIRS"
"5451" 17 "train" "WALKING_DOWNSTAIRS"
"5452" 17 "train" "WALKING_DOWNSTAIRS"
"5453" 17 "train" "WALKING_DOWNSTAIRS"
"5454" 18 "test" "STANDING"
"5455" 18 "test" "STANDING"
"5456" 18 "test" "STANDING"
"5457" 18 "test" "STANDING"
"5458" 18 "test" "STANDING"
"5459" 18 "test" "STANDING"
"5460" 18 "test" "STANDING"
"5461" 18 "test" "STANDING"
"5462" 18 "test" "STANDING"
"5463" 18 "test" "STANDING"
"5464" 18 "test" "STANDING"
"5465" 18 "test" "STANDING"
"5466" 18 "test" "STANDING"
"5467" 18 "test" "STANDING"
"5468" 18 "test" "STANDING"
"5469" 18 "test" "STANDING"
"5470" 18 "test" "STANDING"
"5471" 18 "test" "STANDING"
"5472" 18 "test" "STANDING"
"5473" 18 "test" "STANDING"
"5474" 18 "test" "STANDING"
"5475" 18 "test" "STANDING"
"5476" 18 "test" "STANDING"
"5477" 18 "test" "STANDING"
"5478" 18 "test" "STANDING"
"5479" 18 "test" "STANDING"
"5480" 18 "test" "STANDING"
"5481" 18 "test" "STANDING"
"5482" 18 "test" "STANDING"
"5483" 18 "test" "STANDING"
"5484" 18 "test" "STANDING"
"5485" 18 "test" "STANDING"
"5486" 18 "test" "STANDING"
"5487" 18 "test" "STANDING"
"5488" 18 "test" "STANDING"
"5489" 18 "test" "STANDING"
"5490" 18 "test" "STANDING"
"5491" 18 "test" "STANDING"
"5492" 18 "test" "STANDING"
"5493" 18 "test" "STANDING"
"5494" 18 "test" "SITTING"
"5495" 18 "test" "SITTING"
"5496" 18 "test" "SITTING"
"5497" 18 "test" "SITTING"
"5498" 18 "test" "SITTING"
"5499" 18 "test" "SITTING"
"5500" 18 "test" "SITTING"
"5501" 18 "test" "SITTING"
"5502" 18 "test" "SITTING"
"5503" 18 "test" "SITTING"
"5504" 18 "test" "SITTING"
"5505" 18 "test" "SITTING"
"5506" 18 "test" "SITTING"
"5507" 18 "test" "SITTING"
"5508" 18 "test" "SITTING"
"5509" 18 "test" "SITTING"
"5510" 18 "test" "SITTING"
"5511" 18 "test" "SITTING"
"5512" 18 "test" "SITTING"
"5513" 18 "test" "SITTING"
"5514" 18 "test" "SITTING"
"5515" 18 "test" "SITTING"
"5516" 18 "test" "SITTING"
"5517" 18 "test" "SITTING"
"5518" 18 "test" "SITTING"
"5519" 18 "test" "SITTING"
"5520" 18 "test" "SITTING"
"5521" 18 "test" "SITTING"
"5522" 18 "test" "SITTING"
"5523" 18 "test" "SITTING"
"5524" 18 "test" "LAYING"
"5525" 18 "test" "LAYING"
"5526" 18 "test" "LAYING"
"5527" 18 "test" "LAYING"
"5528" 18 "test" "LAYING"
"5529" 18 "test" "LAYING"
"5530" 18 "test" "LAYING"
"5531" 18 "test" "LAYING"
"5532" 18 "test" "LAYING"
"5533" 18 "test" "LAYING"
"5534" 18 "test" "LAYING"
"5535" 18 "test" "LAYING"
"5536" 18 "test" "LAYING"
"5537" 18 "test" "LAYING"
"5538" 18 "test" "LAYING"
"5539" 18 "test" "LAYING"
"5540" 18 "test" "LAYING"
"5541" 18 "test" "LAYING"
"5542" 18 "test" "LAYING"
"5543" 18 "test" "LAYING"
"5544" 18 "test" "LAYING"
"5545" 18 "test" "LAYING"
"5546" 18 "test" "LAYING"
"5547" 18 "test" "LAYING"
"5548" 18 "test" "LAYING"
"5549" 18 "test" "LAYING"
"5550" 18 "test" "LAYING"
"5551" 18 "test" "LAYING"
"5552" 18 "test" "LAYING"
"5553" 18 "test" "LAYING"
"5554" 18 "test" "LAYING"
"5555" 18 "test" "LAYING"
"5556" 18 "test" "WALKING"
"5557" 18 "test" "WALKING"
"5558" 18 "test" "WALKING"
"5559" 18 "test" "WALKING"
"5560" 18 "test" "WALKING"
"5561" 18 "test" "WALKING"
"5562" 18 "test" "WALKING"
"5563" 18 "test" "WALKING"
"5564" 18 "test" "WALKING"
"5565" 18 "test" "WALKING"
"5566" 18 "test" "WALKING"
"5567" 18 "test" "WALKING"
"5568" 18 "test" "WALKING"
"5569" 18 "test" "WALKING"
"5570" 18 "test" "WALKING"
"5571" 18 "test" "WALKING"
"5572" 18 "test" "WALKING"
"5573" 18 "test" "WALKING"
"5574" 18 "test" "WALKING"
"5575" 18 "test" "WALKING"
"5576" 18 "test" "WALKING"
"5577" 18 "test" "WALKING"
"5578" 18 "test" "WALKING"
"5579" 18 "test" "WALKING"
"5580" 18 "test" "WALKING"
"5581" 18 "test" "WALKING"
"5582" 18 "test" "WALKING"
"5583" 18 "test" "WALKING"
"5584" 18 "test" "WALKING"
"5585" 18 "test" "WALKING_DOWNSTAIRS"
"5586" 18 "test" "WALKING_DOWNSTAIRS"
"5587" 18 "test" "WALKING_DOWNSTAIRS"
"5588" 18 "test" "WALKING_DOWNSTAIRS"
"5589" 18 "test" "WALKING_DOWNSTAIRS"
"5590" 18 "test" "WALKING_DOWNSTAIRS"
"5591" 18 "test" "WALKING_DOWNSTAIRS"
"5592" 18 "test" "WALKING_DOWNSTAIRS"
"5593" 18 "test" "WALKING_DOWNSTAIRS"
"5594" 18 "test" "WALKING_DOWNSTAIRS"
"5595" 18 "test" "WALKING_UPSTAIRS"
"5596" 18 "test" "WALKING_UPSTAIRS"
"5597" 18 "test" "WALKING_UPSTAIRS"
"5598" 18 "test" "WALKING_UPSTAIRS"
"5599" 18 "test" "WALKING_UPSTAIRS"
"5600" 18 "test" "WALKING_UPSTAIRS"
"5601" 18 "test" "WALKING_UPSTAIRS"
"5602" 18 "test" "WALKING_UPSTAIRS"
"5603" 18 "test" "WALKING_UPSTAIRS"
"5604" 18 "test" "WALKING_UPSTAIRS"
"5605" 18 "test" "WALKING_DOWNSTAIRS"
"5606" 18 "test" "WALKING_DOWNSTAIRS"
"5607" 18 "test" "WALKING_DOWNSTAIRS"
"5608" 18 "test" "WALKING_DOWNSTAIRS"
"5609" 18 "test" "WALKING_DOWNSTAIRS"
"5610" 18 "test" "WALKING_DOWNSTAIRS"
"5611" 18 "test" "WALKING_DOWNSTAIRS"
"5612" 18 "test" "WALKING_DOWNSTAIRS"
"5613" 18 "test" "WALKING_DOWNSTAIRS"
"5614" 18 "test" "WALKING_UPSTAIRS"
"5615" 18 "test" "WALKING_UPSTAIRS"
"5616" 18 "test" "WALKING_UPSTAIRS"
"5617" 18 "test" "WALKING_UPSTAIRS"
"5618" 18 "test" "WALKING_UPSTAIRS"
"5619" 18 "test" "WALKING_UPSTAIRS"
"5620" 18 "test" "WALKING_UPSTAIRS"
"5621" 18 "test" "WALKING_UPSTAIRS"
"5622" 18 "test" "WALKING_UPSTAIRS"
"5623" 18 "test" "WALKING_DOWNSTAIRS"
"5624" 18 "test" "WALKING_DOWNSTAIRS"
"5625" 18 "test" "WALKING_DOWNSTAIRS"
"5626" 18 "test" "WALKING_DOWNSTAIRS"
"5627" 18 "test" "WALKING_DOWNSTAIRS"
"5628" 18 "test" "WALKING_DOWNSTAIRS"
"5629" 18 "test" "WALKING_DOWNSTAIRS"
"5630" 18 "test" "WALKING_DOWNSTAIRS"
"5631" 18 "test" "WALKING_DOWNSTAIRS"
"5632" 18 "test" "WALKING_UPSTAIRS"
"5633" 18 "test" "WALKING_UPSTAIRS"
"5634" 18 "test" "WALKING_UPSTAIRS"
"5635" 18 "test" "WALKING_UPSTAIRS"
"5636" 18 "test" "WALKING_UPSTAIRS"
"5637" 18 "test" "WALKING_UPSTAIRS"
"5638" 18 "test" "WALKING_UPSTAIRS"
"5639" 18 "test" "WALKING_UPSTAIRS"
"5640" 18 "test" "WALKING_UPSTAIRS"
"5641" 18 "test" "WALKING_UPSTAIRS"
"5642" 18 "test" "STANDING"
"5643" 18 "test" "STANDING"
"5644" 18 "test" "STANDING"
"5645" 18 "test" "STANDING"
"5646" 18 "test" "STANDING"
"5647" 18 "test" "STANDING"
"5648" 18 "test" "STANDING"
"5649" 18 "test" "STANDING"
"5650" 18 "test" "STANDING"
"5651" 18 "test" "STANDING"
"5652" 18 "test" "STANDING"
"5653" 18 "test" "STANDING"
"5654" 18 "test" "STANDING"
"5655" 18 "test" "STANDING"
"5656" 18 "test" "STANDING"
"5657" 18 "test" "STANDING"
"5658" 18 "test" "STANDING"
"5659" 18 "test" "STANDING"
"5660" 18 "test" "STANDING"
"5661" 18 "test" "STANDING"
"5662" 18 "test" "STANDING"
"5663" 18 "test" "STANDING"
"5664" 18 "test" "STANDING"
"5665" 18 "test" "STANDING"
"5666" 18 "test" "STANDING"
"5667" 18 "test" "STANDING"
"5668" 18 "test" "STANDING"
"5669" 18 "test" "STANDING"
"5670" 18 "test" "STANDING"
"5671" 18 "test" "STANDING"
"5672" 18 "test" "STANDING"
"5673" 18 "test" "STANDING"
"5674" 18 "test" "STANDING"
"5675" 18 "test" "SITTING"
"5676" 18 "test" "SITTING"
"5677" 18 "test" "SITTING"
"5678" 18 "test" "SITTING"
"5679" 18 "test" "SITTING"
"5680" 18 "test" "SITTING"
"5681" 18 "test" "SITTING"
"5682" 18 "test" "SITTING"
"5683" 18 "test" "SITTING"
"5684" 18 "test" "SITTING"
"5685" 18 "test" "SITTING"
"5686" 18 "test" "SITTING"
"5687" 18 "test" "SITTING"
"5688" 18 "test" "SITTING"
"5689" 18 "test" "SITTING"
"5690" 18 "test" "SITTING"
"5691" 18 "test" "SITTING"
"5692" 18 "test" "SITTING"
"5693" 18 "test" "SITTING"
"5694" 18 "test" "SITTING"
"5695" 18 "test" "SITTING"
"5696" 18 "test" "SITTING"
"5697" 18 "test" "SITTING"
"5698" 18 "test" "SITTING"
"5699" 18 "test" "SITTING"
"5700" 18 "test" "SITTING"
"5701" 18 "test" "SITTING"
"5702" 18 "test" "LAYING"
"5703" 18 "test" "LAYING"
"5704" 18 "test" "LAYING"
"5705" 18 "test" "LAYING"
